ies|employer_name|position|salary_samples_amount|salary|avg_salary|min_salary|max_salary
UNIMONTE|QuintoAndar|Analista de operações|27.0|2566.0|3500.0|2000.0|5000.0
UNIMONTE|Citicapital Commercial Corp|Analista de operações|17.0|4672.0|5000.0|3000.0|7000.0
UNIMONTE|Atento|Analista de operações|15.0|2053.0|2500.0|2000.0|3000.0
UNIMONTE|B2W Digital|Analista de operações|14.0|5207.0|5500.0|5000.0|6000.0
UNIMONTE|Qualicorp Administradora de Benefícios|Analista de operações|10.0|2811.0|3000.0|2000.0|4000.0
UNIMONTE|Interfile|Analista de operações|9.0|1351.0|1000.0|1000.0|1000.0
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Analista de operações|8.0|3416.0|3500.0|2000.0|5000.0
UNIMONTE|Santander|Analista de operações|7.0|4587.0|5500.0|4000.0|7000.0
UNIMONTE|UOL|Analista de operações|6.0|3803.0|3000.0|2000.0|4000.0
UNIMONTE|Banco Bradesco|Analista de operações|5.0|3704.0|3500.0|3000.0|4000.0
UNIMONTE|BTG Pactual|Analista de operações|4.0|6469.0|6500.0|6000.0|7000.0
UNIMONTE|Banco Original|Analista de operações|4.0|2744.0|3500.0|3000.0|4000.0
UNIMONTE|Grupo New Space|Analista de operações|4.0|1641.0|1500.0|1000.0|2000.0
UNIMONTE|Banco do Brasil|Analista de operações|3.0|3765.0|4000.0|2000.0|6000.0
UNIMONTE|BrMalls|Analista de operações|3.0|3790.0|5000.0|4000.0|6000.0
UNIMONTE|Avaya|Analista de operações|3.0|6696.0|6500.0|5000.0|8000.0
UNIMONTE|Vivo (Telefônica Brasil)|Analista de operações|2.0|3093.0|3000.0|2000.0|4000.0
UNIMONTE|IBM|Analista de operações|2.0|5754.0|6000.0|4000.0|8000.0
UNIMONTE|Cargill|Analista de operações|2.0|3080.0|3000.0|3000.0|3000.0
UNIMONTE|Cielo|Analista de operações|2.0|4629.0|4500.0|3000.0|6000.0
UNIMONTE|S.Magalhães e Essemaga|Auxiliar de importação|1.0|1400.0|1000.0|1000.0|1000.0
UNIMONTE|Servimex|Auxiliar de importação|9.0|1880.0|2000.0|2000.0|2000.0
UNIMONTE|Brasiliense Comissária de Despacho|Auxiliar de importação|5.0|1579.0|1500.0|1000.0|2000.0
UNIMONTE|Tradeworks|Auxiliar de importação|5.0|1409.0|1000.0|1000.0|1000.0
UNIMONTE|Sankyu|Auxiliar de importação|4.0|1436.0|1500.0|1000.0|2000.0
UNIMONTE|Haidar Transportes|Auxiliar de importação|4.0|1388.0|1000.0|1000.0|1000.0
UNIMONTE|Cisa Trading|Auxiliar de importação|3.0|1936.0|2500.0|2000.0|3000.0
UNIMONTE|Hurmez Supply Chain Solutions|Auxiliar de importação|3.0|1559.0|2000.0|2000.0|2000.0
UNIMONTE|ZIM Integrated Shipping Services|Auxiliar de importação|3.0|1949.0|2000.0|2000.0|2000.0
UNIMONTE|Fiorde Logística Internacional|Auxiliar de importação|2.0|1563.0|1500.0|1000.0|2000.0
UNIMONTE|Brasiliense Comissária de Despacho|Auxiliar de importação|2.0|1349.0|1000.0|1000.0|1000.0
UNIMONTE|Marimex|Auxiliar de importação|2.0|1374.0|1000.0|1000.0|1000.0
UNIMONTE|JAS Worldwide|Auxiliar de importação|2.0|1425.0|1500.0|1000.0|2000.0
UNIMONTE|SIRVA|Auxiliar de importação|2.0|1651.0|1500.0|1000.0|2000.0
UNIMONTE|Isapa|Auxiliar de importação|2.0|2233.0|2000.0|2000.0|2000.0
UNIMONTE|HAIDAR|Auxiliar de importação|2.0|1207.0|1459.0|919.0|2000.0
UNIMONTE|Tito Smart Modal Logistics|Auxiliar de importação|2.0|1438.0|1500.0|1000.0|2000.0
UNIMONTE|Martins Logística Internacional|Auxiliar de importação|2.0|1574.0|1500.0|1000.0|2000.0
UNIMONTE|Braslog Logística|Auxiliar de importação|2.0|2378.0|2500.0|2000.0|3000.0
UNIMONTE|Grupo V.Santos|Auxiliar de importação|2.0|1790.0|2000.0|2000.0|2000.0
UNIMONTE|Grupo CCR|Departamento financeiro|1.0|1128.0|1000.0|1000.0|1000.0
UNIMONTE|Rumo|Departamento financeiro|1.0|1406.0|1000.0|1000.0|1000.0
UNIMONTE|Copastur|Departamento financeiro|1.0|1567.0|2000.0|2000.0|2000.0
UNIMONTE|MM Santos Informática|Departamento financeiro|1.0|2608.0|3000.0|3000.0|3000.0
UNIMONTE|Maria Maria Presentes|Departamento financeiro|1.0|2763.0|3000.0|3000.0|3000.0
UNIMONTE||Assitente de transporte|||||
UNIMONTE|DHL Supply Chain|Assistente de transportes|9|2455|2500|2000|3000
UNIMONTE|Unilever|Assistente de transportes|8|3383|4000|3000|5000
UNIMONTE|Mobly|Assistente de transportes|3|2133|2000|2000|2000
UNIMONTE|Groupe SEB|Assistente de transportes|3|2434|2000|2000|2000
UNIMONTE|JBS USA Holdings, Inc.|Assistente de transportes|2|1881|2000|2000|2000
UNIMONTE|Elog Logística|Assistente de transportes|2|2125|2000|2000|2000
UNIMONTE|Allied (Brazil)|Assistente de transportes|2|2054|2000|2000|2000
UNIMONTE|Directlog|Assistente de transportes|2|1786|1500|1000|2000
UNIMONTE|Petlove (Brazil)|Assistente de transportes|2|1876|2000|2000|2000
UNIMONTE|GEODIS|Assistente de transportes|2|2101|2000|2000|2000
UNIMONTE|Grupo Mariel|Assistente de transportes|2|2232|2000|2000|2000
UNIMONTE|GPA (Brazil)|Assistente de transportes|1|1973|2000|2000|2000
UNIMONTE|B2W Digital|Assistente de transportes|1|1832|2000|2000|2000
UNIMONTE|Natura Cosméticos|Assistente de transportes|1|1887|2000|2000|2000
UNIMONTE|Dafiti|Assistente de transportes|1|2169|2000|2000|2000
UNIMONTE|"""Grupo Máquina de Vendas (Insinuante, Ricardo Eletro, CityLar, Eletroshopping, Salfer)"""|Assistente de transportes|1|2071|2000|2000|2000
UNIMONTE|Grupo SBF|Assistente de transportes|1|1285|1000|1000|1000
UNIMONTE|Seara Alimentos|Assistente de transportes|1|2455|2500|2000|3000
UNIMONTE|Marfrig|Assistente de transportes|1|1846|2000|2000|2000
UNIMONTE|Simpress|Assistente de transportes|1|1661|2000|2000|2000
UNIMONTE||Assistente de cozinheiro|||||
UNIMONTE|Pilkington North America|Operador de equipamentos|3|2869|3000|2000|4000
UNIMONTE|Brasil Terminal Portuário|Operador de equipamentos|3|2085|2000|2000|2000
UNIMONTE|Latam Airlines Group|Operador de equipamentos|2|1644|2000|2000|2000
UNIMONTE|Brasil Terminal Portuário|Operador de equipamentos|2|5243|5000|5000|5000
UNIMONTE|Latam Airlines Group|Operador de equipamentos|1|1556|1500|1000|2000
UNIMONTE|General Motors (GM)|Operador de equipamentos|1|7469|7500|7000|8000
UNIMONTE|Grupo Júlio Simões Logística (JSL)|Operador de equipamentos|1|2205|2000|2000|2000
UNIMONTE|Mercedes-Benz International|Operador de equipamentos|1|7133|7000|7000|7000
UNIMONTE|Fedex Express|Operador de equipamentos|1|2236|2000|2000|2000
UNIMONTE|ADM|Operador de equipamentos|1|3150|3000|3000|3000
UNIMONTE|ADM|Operador de equipamentos|1|3078|3000|3000|3000
UNIMONTE|Kimberly-Clark|Operador de equipamentos|1|2827|3000|3000|3000
UNIMONTE|Akzo Nobel Worldwide|Operador de equipamentos|1|2591|2500|2000|3000
UNIMONTE|Polishop|Operador de equipamentos|1|2551|2500|2000|3000
UNIMONTE|Bemis|Operador de equipamentos|1|1995|2000|2000|2000
UNIMONTE|Cobra Tecnologia|Operador de equipamentos|1|1150|1000|1000|1000
UNIMONTE|Bridgestone Global|Operador de equipamentos|1|1621|2000|2000|2000
UNIMONTE|Icomon Tecnologia|Operador de equipamentos|1|1770|2000|2000|2000
UNIMONTE|Samarco|Operador de equipamentos|1|2364|2000|2000|2000
UNIMONTE|Rede Globo|Operador de equipamentos|1|2765|3000|3000|3000
UNIMONTE||Vistoriador Isotank|||||
UNIMONTE|Consórcio Sorocaba|Agente de bordo|1|1607|2000|2000|2000
UNIMONTE|Consórcio Sorocaba|Agente de bordo|1|1083|1000|1000|1000
UNIMONTE|STU Sorocaba Transportes Urbanos|Agente de bordo|1|1381|1000|1000|1000
UNIMONTE|Imperial Turismo|Agente de bordo|1|1203|1000|1000|1000
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Gerente geral|72|8923|10500|4000|17000
UNIMONTE|Santander|Gerente geral|53|12316|13500|8000|19000
UNIMONTE|Banco Bradesco|Gerente geral|33|9910|12000|6000|18000
UNIMONTE|Caixa Econômica Federal|Gerente geral|21|19456|17000|12000|22000
UNIMONTE|Lojas Americanas|Gerente geral|15|5495|6000|3000|9000
UNIMONTE|Banco do Brasil|Gerente geral|12|20385|19000|15000|23000
UNIMONTE|GPA (Brazil)|Gerente geral|10|8167|12500|1000|24000
UNIMONTE|Safra Bank|Gerente geral|10|17632|18500|6000|31000
UNIMONTE|Accor|Gerente geral|10|9807|10000|2000|18000
UNIMONTE|Vivo (Telefônica Brasil)|Gerente geral|8|5193|7000|5000|9000
UNIMONTE|Walmart|Gerente geral|8|6308|9000|6000|12000
UNIMONTE|UOL|Gerente geral|7|20532|17000|10000|24000
UNIMONTE|Raia Drogasil|Gerente geral|6|3627|3500|3000|4000
UNIMONTE|Telhanorte|Gerente geral|6|9206|10000|8000|12000
UNIMONTE|HSBC Holdings|Gerente geral|5|11423|8000|2000|14000
UNIMONTE|McDonald's|Gerente geral|4|5779|40000|2000|78000
UNIMONTE|Companhia Siderúrgica Nacional|Gerente geral|4|25330|28500|25000|32000
UNIMONTE|Toyota Motor Corporation|Gerente geral|4|24100|21500|13000|30000
UNIMONTE|Habib's Delivery|Gerente geral|4|3787|4000|3000|5000
UNIMONTE|Dicico|Gerente geral|4|7075|7500|6000|9000
UNIMONTE||Operador|||||
UNIMONTE|Inconnet Soluções|Técnico de computador|1|1811|2000|2000|2000
UNIMONTE|Tivit|Técnico de computador|1|3310|3000|3000|3000
UNIMONTE|Voxel Digital|Técnico de computador|1|2264|2000|2000|2000
UNIMONTE|Cervejaria Ambev|Técnico de Manutenção Mecânica|2|2638|3000|2000|4000
UNIMONTE|Gerdau|Técnico de Manutenção Mecânica|2|5017|5000|4000|6000
UNIMONTE|Usiminas|Técnico de Manutenção Mecânica|2|3935|4000|3000|5000
UNIMONTE|Hopi Hari|Técnico de Manutenção Mecânica|2|4193|4000|4000|4000
UNIMONTE|Petrobras Energía|Técnico de Manutenção Mecânica|1|5054|5000|5000|5000
UNIMONTE|Renner|Técnico de Manutenção Mecânica|1|2683|3000|3000|3000
UNIMONTE|Suzano|Técnico de Manutenção Mecânica|1|6000|6000|6000|6000
UNIMONTE|Braskem|Técnico de Manutenção Mecânica|1|4221|4000|4000|4000
UNIMONTE|Bunge Limited|Técnico de Manutenção Mecânica|1|5575|5500|5000|6000
UNIMONTE|Toyota Motor Corporation|Técnico de Manutenção Mecânica|1|5255|5000|5000|5000
UNIMONTE|Dow|Técnico de Manutenção Mecânica|1|8339|8500|8000|9000
UNIMONTE|Companhia Paulista de Trens Metropolitanos (CPTM)|Técnico de Manutenção Mecânica|1|4518|4500|4000|5000
UNIMONTE|Editora Globo|Técnico de Manutenção Mecânica|1|3515|3500|3000|4000
UNIMONTE|Otis Elevadores|Técnico de Manutenção Mecânica|1|3354|3500|3000|4000
UNIMONTE|Owens-Illinois|Técnico de Manutenção Mecânica|1|5260|5000|5000|5000
UNIMONTE|Prysmian Group|Técnico de Manutenção Mecânica|1|3158|3000|3000|3000
UNIMONTE|Delta Gestão Pública|Técnico de Manutenção Mecânica|1|2241|2000|2000|2000
UNIMONTE|Instituto Maua De Tecnologia - IMT|Técnico de Manutenção Mecânica|1|5538|5500|5000|6000
UNIMONTE|TBG|Técnico de Manutenção Mecânica|1|8969|9000|9000|9000
UNIMONTE|Embraport|Técnico de Manutenção Mecânica|1|4009|4000|4000|4000
UNIMONTE|DHL Supply Chain|conferente|26|2213|2000|1000|3000
UNIMONTE|Dafiti|conferente|21|1462|1500|1000|2000
UNIMONTE|GPA (Brazil)|conferente|21|1640|2000|2000|2000
UNIMONTE|CEVA Logistics|conferente|21|1517|1500|1000|2000
UNIMONTE|Atacadão|conferente|18|1845|2000|1000|3000
UNIMONTE|Carrefour|conferente|15|1419|1500|1000|2000
UNIMONTE|AGV Logística|conferente|14|1417|3000|1000|5000
UNIMONTE|ID Logistics|conferente|14|1669|1500|1000|2000
UNIMONTE|Cervejaria Ambev|conferente|13|2123|2500|2000|3000
UNIMONTE|Fedex Express|conferente|13|1755|2000|2000|2000
UNIMONTE|C&C Casa e Construção|conferente|13|1471|1500|1000|2000
UNIMONTE|B2W Digital|conferente|12|1577|2000|2000|2000
UNIMONTE|Magazine Luiza|conferente|12|1695|2000|2000|2000
UNIMONTE|Coca-Cola FEMSA|conferente|10|2528|2500|2000|3000
UNIMONTE|JBS USA Holdings, Inc.|conferente|9|1833|9500|1000|18000
UNIMONTE|Solistica|conferente|9|1614|1500|1000|2000
UNIMONTE|Comercial Esperança|conferente|9|1712|1500|1000|2000
UNIMONTE|syncreon|conferente|8|1769|2000|2000|2000
UNIMONTE|Sonda Delivery|conferente|8|2346|2000|2000|2000
UNIMONTE|Brasil Foods|conferente|7|1847|2000|2000|2000
UNIMONTE||Artista de maquiagem freelancer|||||
UNIMONTE|Coca-Cola FEMSA|entregador|4|1870|2000|2000|2000
UNIMONTE|Philip Morris International|entregador|4|2163|2500|2000|3000
UNIMONTE|Ultragaz|entregador|4|1556|1500|1000|2000
UNIMONTE|Autônomo|entregador|3|2184|3000|2000|4000
UNIMONTE|Directlog|entregador|3|1908|2000|2000|2000
UNIMONTE|Nestlé|entregador|2|1832|1500|1000|2000
UNIMONTE|Liquigás Distribuidora|entregador|2|2853|3000|2000|4000
UNIMONTE|Liquigás Distribuidora|entregador|2|1143|1000|1000|1000
UNIMONTE|Fadel Transportes e Logística|entregador|2|2616|2500|2000|3000
UNIMONTE|Casa Do Construtor|entregador|2|1659|1500|1000|2000
UNIMONTE|Jadlog Logística|entregador|2|1300|1000|1000|1000
UNIMONTE|Daudt Logística|entregador|2|2930|3000|3000|3000
UNIMONTE|Casa do Padeiro|entregador|2|1579|2000|2000|2000
UNIMONTE|Vivafrutaz|entregador|2|1744|2000|2000|2000
UNIMONTE|Cervejaria Ambev|entregador|1|2283|2000|2000|2000
UNIMONTE|Autônomo|entregador|1|2124|2000|2000|2000
UNIMONTE|GPA (Brazil)|entregador|1|2186|2000|2000|2000
UNIMONTE|GPA (Brazil)|entregador|1|2075|2000|2000|2000
UNIMONTE|Via Varejo|entregador|1|3991|4000|4000|4000
UNIMONTE|Empresa Brasileira de Correios e Telegrafos - ECT|entregador|1|1614|2000|2000|2000
UNIMONTE|McDonald's|Gerente de Plantão|33|3565|3500|2000|5000
UNIMONTE|Arcos Dorados|Gerente de Plantão|7|3633|4000|3000|5000
UNIMONTE|McDonald's|Gerente de Plantão|6|19|17|15|20
UNIMONTE|Burger King|Gerente de Plantão|6|2229|2500|2000|3000
UNIMONTE|McDonald's|Gerente de Plantão|4|2598|3000|2000|4000
UNIMONTE|Burger King|Gerente de Plantão|1|1384|1000|1000|1000
UNIMONTE|Outback Steakhouse|Gerente de Plantão|1|17|16|16|17
UNIMONTE|Arcos Dorados|Gerente de Plantão|1|6073|6000|6000|6000
UNIMONTE|Arcos Dorados|Gerente de Plantão|1|18|18|17|19
UNIMONTE|Giraffas|Gerente de Plantão|1|1529|1500|1000|2000
UNIMONTE|Vivenda do Camarão|Gerente de Plantão|1|1618|2000|2000|2000
UNIMONTE|Donaldson Company|Gerente de Plantão|1|4017|4000|4000|4000
UNIMONTE|Adiser Comércio de Alimentos|Gerente de Plantão|1|2068|2000|2000|2000
UNIMONTE|Ragazzi Advocacia|Gerente de Plantão|1|1557|1500|1000|2000
UNIMONTE|Arcos Dorados|Gerente de Plantão|1|5190|5000|5000|5000
UNIMONTE||Técnica em Edificações|||||
UNIMONTE|Caixa Econômica Federal|Estagiário de engenharia civil|6|1133|1000|1000|1000
UNIMONTE|Gafisa|Estagiário de engenharia civil|4|1715|1500|1000|2000
UNIMONTE|Even Construtora e Incorporadora|Estagiário de engenharia civil|4|1824|2000|2000|2000
UNIMONTE|Grupo MRV|Estagiário de engenharia civil|3|1422|1500|1000|2000
UNIMONTE|Cyrela Brazil Realty|Estagiário de engenharia civil|3|1587|2000|2000|2000
UNIMONTE|Ellofer Produtos Siderúrgicos|Estagiário de engenharia civil|3|1560|2000|2000|2000
UNIMONTE|Pirelli|Estagiário de engenharia civil|2|1510|1500|1000|2000
UNIMONTE|Andrade Gutierrez|Estagiário de engenharia civil|2|1409|1432|865|2000
UNIMONTE|Grupo CCR|Estagiário de engenharia civil|2|1439|1500|1000|2000
UNIMONTE|Falcão Bauer|Estagiário de engenharia civil|2|1583|1500|1000|2000
UNIMONTE|CURY|Estagiário de engenharia civil|2|1740|1500|1000|2000
UNIMONTE|Prefeitura Municipal de Carapicuíba|Estagiário de engenharia civil|2|1240|1444|888|2000
UNIMONTE|Prefeitura Municipal de Itapecerica da Serra|Estagiário de engenharia civil|2|4|4|4|4
UNIMONTE|Toledo Ferrari|Estagiário de engenharia civil|2|2580|2500|2000|3000
UNIMONTE|Libercon Engenharia|Estagiário de engenharia civil|2|2055|2000|2000|2000
UNIMONTE|Tallento Engenharia|Estagiário de engenharia civil|2|2066|2000|2000|2000
UNIMONTE|Techcasa Incorporação e Construção|Estagiário de engenharia civil|2|1525|1500|1000|2000
UNIMONTE|Geofix Engenharia|Estagiário de engenharia civil|2|1670|1500|1000|2000
UNIMONTE|Conx Construtora e Incorporadora|Estagiário de engenharia civil|2|1490|1500|1000|2000
UNIMONTE|Extratech Engenharia|Estagiário de engenharia civil|2|1631|2000|2000|2000
UNIMONTE||Kitchen Porter|||||
UNIMONTE||cleaner|||||
UNIMONTE||Kitchen porter|||||
UNIMONTE||Estagiário de verão (geologia)|||||
UNIMONTE||Perito Ambiental|||||
UNIMONTE||Perito Judicial Ambiental|||||
UNIMONTE|Samsung Electronics|Técnico Ambiental|2|4261|4000|4000|4000
UNIMONTE|Autônomo|Técnico Ambiental|1|2167|2000|2000|2000
UNIMONTE|SPDM|Técnico Ambiental|1|3348|3000|3000|3000
UNIMONTE|Empresas Concremat|Técnico Ambiental|1|1808|2000|2000|2000
UNIMONTE|Odebrecht Ambiental|Técnico Ambiental|1|3307|3000|3000|3000
UNIMONTE|Niplan|Técnico Ambiental|1|4780|5000|5000|5000
UNIMONTE|Grupo Galvão|Técnico Ambiental|1|3622|4000|4000|4000
UNIMONTE|Racional Engenharia|Técnico Ambiental|1|3149|3000|3000|3000
UNIMONTE|Mecalux|Técnico Ambiental|1|2486|2500|2000|3000
UNIMONTE|Prefeitura Municipal de Louveira|Técnico Ambiental|1|3367|3000|3000|3000
UNIMONTE|Grupo Potencial|Técnico Ambiental|1|5830|6000|6000|6000
UNIMONTE|Jacobs|Técnico Ambiental|1|3364|3000|3000|3000
UNIMONTE|Geotec Consultoria Ambiental|Técnico Ambiental|1|3633|4000|4000|4000
UNIMONTE|DP Word Santos|Técnico Ambiental|1|4659|5000|5000|5000
UNIMONTE|Tratch Mundi|Técnico Ambiental|1|5862|6000|6000|6000
UNIMONTE|Planex|Técnico Ambiental|1|2712|3000|3000|3000
UNIMONTE|C3 Planejamento, Consultoria e Projeto|Técnico Ambiental|1|2589|2500|2000|3000
UNIMONTE|CETESB|Técnico Ambiental|10|3795|4500|4000|5000
UNIMONTE|Hospital Israelita Albert Einstein|Técnico Ambiental|4|2090|2000|2000|2000
UNIMONTE|Eurofarma|Técnico Ambiental|2|4016|4000|4000|4000
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Gerente Comercial|98|5997|11000|3000|19000
UNIMONTE|Banco Bradesco|Gerente Comercial|95|4756|8000|3000|13000
UNIMONTE|Santander|Gerente Comercial|84|5332|13000|2000|24000
UNIMONTE|Leroy Merlin|Gerente Comercial|37|7697|10500|6000|15000
UNIMONTE|Safra Bank|Gerente Comercial|34|11834|13000|5000|21000
UNIMONTE|Carrefour|Gerente Comercial|33|3208|8500|2000|15000
UNIMONTE|Lojas Americanas|Gerente Comercial|22|3190|3500|2000|5000
UNIMONTE|Vivo (Telefônica Brasil)|Gerente Comercial|18|15150|14500|2000|27000
UNIMONTE|Procter & Gamble|Gerente Comercial|17|16033|19500|13000|26000
UNIMONTE|Wise Up|Gerente Comercial|16|2067|5000|1000|9000
UNIMONTE|Porto Seguro Seguros|Gerente Comercial|11|7968|8000|4000|12000
UNIMONTE|Walmart|Gerente Comercial|11|10726|13000|5000|21000
UNIMONTE|Cielo|Gerente Comercial|11|8432|10000|7000|13000
UNIMONTE|Hypera Pharma|Gerente Comercial|9|14691|12500|6000|19000
UNIMONTE|Banco do Brasil|Gerente Comercial|9|7590|10500|6000|15000
UNIMONTE|Cervejaria Ambev|Gerente Comercial|9|17978|14500|6000|23000
UNIMONTE|VivaReal|Gerente Comercial|9|4308|7000|3000|11000
UNIMONTE|Groupe PSA|Gerente Comercial|8|14310|15000|7000|23000
UNIMONTE|Mercantil do Brasil|Gerente Comercial|8|3797|4000|4000|4000
UNIMONTE|Wizard|Gerente Comercial|8|2837|2500|1000|4000
UNIMONTE|DHL Supply Chain|Assistente de importação e exportação|3|2438|2000|2000|2000
UNIMONTE|BDP International|Assistente de importação e exportação|2|1844|2000|2000|2000
UNIMONTE|CZL Soluções em Comércio|Assistente de importação e exportação|2|2875|3000|3000|3000
UNIMONTE|ArcelorMittal|Assistente de importação e exportação|1|3132|3000|3000|3000
UNIMONTE|CEVA Logistics|Assistente de importação e exportação|1|1831|2000|2000|2000
UNIMONTE|ALSTOM|Assistente de importação e exportação|1|2797|3000|3000|3000
UNIMONTE|Kühne + Nagel|Assistente de importação e exportação|1|2477|2500|2000|3000
UNIMONTE|Panalpina|Assistente de importação e exportação|1|2032|2000|2000|2000
UNIMONTE|UPS Brasil|Assistente de importação e exportação|1|3681|4000|4000|4000
UNIMONTE|Epson America|Assistente de importação e exportação|1|3627|4000|4000|4000
UNIMONTE|Fiorde Logística Internacional|Assistente de importação e exportação|1|1786|2000|2000|2000
UNIMONTE|Della Volpe Transportes|Assistente de importação e exportação|1|2270|2000|2000|2000
UNIMONTE|Ecoporto Santos|Assistente de importação e exportação|1|2104|2000|2000|2000
UNIMONTE|Amway|Assistente de importação e exportação|1|2177|2000|2000|2000
UNIMONTE|DMS Logistics|Assistente de importação e exportação|1|1717|2000|2000|2000
UNIMONTE|CSI IT Solutions|Assistente de importação e exportação|1|1769|2000|2000|2000
UNIMONTE|Hurmez Supply Chain Solutions|Assistente de importação e exportação|1|1859|2000|2000|2000
UNIMONTE|Pantos|Assistente de importação e exportação|1|2463|2500|2000|3000
UNIMONTE|HAIDAR|Assistente de importação e exportação|1|2118|2000|2000|2000
UNIMONTE|Satel Despachos|Assistente de importação e exportação|1|2240|2000|2000|2000
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Aprendiz|29|1017|974|949|1000
UNIMONTE|SABESP|Aprendiz|21|969|918|837|1000
UNIMONTE|Banco Bradesco|Aprendiz|18|760|723|446|1000
UNIMONTE|Companhia Paulista de Trens Metropolitanos (CPTM)|Aprendiz|17|1424|1441|882|2000
UNIMONTE|Itaú Unibanco (Itaú BBA e Rede)|Aprendiz|15|1009|935|871|1000
UNIMONTE|Carrefour|Aprendiz|14|683|705|543|868
UNIMONTE|Aché Laboratórios Farmacêuticos|Aprendiz|14|1014|1465|931|2000
UNIMONTE|GPA (Brazil)|Aprendiz|13|691|834|668|1000
UNIMONTE|Cervejaria Ambev|Aprendiz|11|675|801|603|1000
UNIMONTE|SESC|Aprendiz|10|755|808|616|1000
UNIMONTE|Via Varejo|Aprendiz|9|715|802|605|1000
UNIMONTE|Banco Bradesco|Aprendiz|9|804|860|720|1000
UNIMONTE|ESPRO|Aprendiz|9|841|864|729|1000
UNIMONTE|Panco|Aprendiz|9|982|947|894|1000
UNIMONTE|Heineken|Aprendiz|8|719|819|650|988
UNIMONTE|Nielsen|Aprendiz|8|803|815|737|894
UNIMONTE|Gerdau|Aprendiz|8|1116|1000|1000|1000
UNIMONTE|Rede D'Or São Luiz|Aprendiz|7|689|617|519|715
UNIMONTE|Fast Shop|Aprendiz|7|675|638|458|818
UNIMONTE|AC Camargo Cancer Center|Aprendiz|7|1131|1483|967|2000
UNIMONTE|BK Consultoria e Serviços|Monitor Ambiental|3|1519|1500|1000|2000
UNIMONTE|Parque Estadual Serra do Mar|Monitor Ambiental|1|1747|2000|2000|2000
UNIMONTE|DHL Supply Chain|Assistente de exportação|3|2438|2000|2000|2000
UNIMONTE|BDP International|Assistente de exportação|2|1844|2000|2000|2000
UNIMONTE|CZL Soluções em Comércio|Assistente de exportação|2|2875|3000|3000|3000
UNIMONTE|ArcelorMittal|Assistente de exportação|1|3132|3000|3000|3000
UNIMONTE|CEVA Logistics|Assistente de exportação|1|1831|2000|2000|2000
UNIMONTE|ALSTOM|Assistente de exportação|1|2797|3000|3000|3000
UNIMONTE|Kühne + Nagel|Assistente de exportação|1|2477|2500|2000|3000
UNIMONTE|Panalpina|Assistente de exportação|1|2032|2000|2000|2000
UNIMONTE|UPS Brasil|Assistente de exportação|1|3681|4000|4000|4000
UNIMONTE|Epson America|Assistente de exportação|1|3627|3500|3000|4000
UNIMONTE|Fiorde Logística Internacional|Assistente de exportação|1|1786|2000|2000|2000
UNIMONTE|Della Volpe Transportes|Assistente de exportação|1|2270|2000|2000|2000
UNIMONTE|Ecoporto Santos|Assistente de exportação|1|2104|2000|2000|2000
UNIMONTE|Amway|Assistente de exportação|1|2177|2000|2000|2000
UNIMONTE|DMS Logistics|Assistente de exportação|1|1717|2000|2000|2000
UNIMONTE|CSI IT Solutions|Assistente de exportação|1|1769|2000|2000|2000
UNIMONTE|Hurmez Supply Chain Solutions|Assistente de exportação|1|1859|2000|2000|2000
UNIMONTE|Pantos|Assistente de exportação|1|2463|2500|2000|3000
UNIMONTE|HAIDAR|Assistente de exportação|1|2118|2000|2000|2000
UNIMONTE|Satel Despachos|Assistente de exportação|1|2240|2000|2000|2000
UNIMONTE|DHL Supply Chain|Assistente de Exportação|3|2438|2000|2000|2000
UNIMONTE|BDP International|Assistente de Exportação|2|1844|2000|2000|2000
UNIMONTE|CZL Soluções em Comércio|Assistente de Exportação|2|2875|3000|3000|3000
UNIMONTE|ArcelorMittal|Assistente de Exportação|1|3132|3000|3000|3000
UNIMONTE|CEVA Logistics|Assistente de Exportação|1|1831|2000|2000|2000
UNIMONTE|ALSTOM|Assistente de Exportação|1|2797|3000|3000|3000
UNIMONTE|Kühne + Nagel|Assistente de Exportação|1|2477|2500|2000|3000
UNIMONTE|Panalpina|Assistente de Exportação|1|2032|2000|2000|2000
UNIMONTE|UPS Brasil|Assistente de Exportação|1|3681|4000|4000|4000
UNIMONTE|Epson America|Assistente de Exportação|1|3627|3500|3000|4000
UNIMONTE|Fiorde Logística Internacional|Assistente de Exportação|1|1786|2000|2000|2000
UNIMONTE|Della Volpe Transportes|Assistente de Exportação|1|2270|2000|2000|2000
UNIMONTE|Ecoporto Santos|Assistente de Exportação|1|2104|2000|2000|2000
UNIMONTE|Amway|Assistente de Exportação|1|2177|2000|2000|2000
UNIMONTE|DMS Logistics|Assistente de Exportação|1|1717|2000|2000|2000
UNIMONTE|CSI IT Solutions|Assistente de Exportação|1|1769|2000|2000|2000
UNIMONTE|Hurmez Supply Chain Solutions|Assistente de Exportação|1|1859|2000|2000|2000
UNIMONTE|Pantos|Assistente de Exportação|1|2463|2500|2000|3000
UNIMONTE|HAIDAR|Assistente de Exportação|1|2118|2000|2000|2000
UNIMONTE|Satel Despachos|Assistente de Exportação|1|2240|2000|2000|2000
